orig_taxid,kingdom,phylum,class,order,family,genus,species,id,db,matched_taxid,url,rank
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236380,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236394,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236408,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236422,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1790179266,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1898139894,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188235246,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236114,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236268,nucleotide,8204,,species
8204,Eukaryota,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,1188236366,nucleotide,8204,,species
75034,Eukaryota,Chordata,Actinopteri,Scombriformes,Pomatomidae,Pomatomus,Pomatomus saltatrix,542132870,nucleotide,75034,,species
75034,Eukaryota,Chordata,Actinopteri,Scombriformes,Pomatomidae,Pomatomus,Pomatomus saltatrix,546144441,nucleotide,75034,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222884,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600916,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601070,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,38602417,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,38707506,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235272,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235286,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235300,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235314,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235328,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235342,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235356,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222814,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222856,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601000,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601014,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601028,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601042,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090601056,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365173,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365201,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365215,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365229,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,62086650,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1186235370,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222772,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222786,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222800,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222828,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222842,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222870,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1778222898,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600930,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600944,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600958,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600972,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2090600986,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159364991,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365005,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365019,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365033,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365047,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365061,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365075,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365089,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365103,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365117,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365131,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365145,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365159,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,2159365187,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1391899261,nucleotide,27602,,species
27602,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenidae,Balaena,Balaena mysticetus,1391899248,nucleotide,27602,,species
186965,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites japonicus,2052860962,nucleotide,186965,,species
186965,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites japonicus,2324735456,nucleotide,186965,,species
186965,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites japonicus,1952005433,nucleotide,186965,,species
186965,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites japonicus,2088238873,nucleotide,186965,,species
186965,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,Petasites japonicus,2324735544,nucleotide,186965,,species
183653,Eukaryota,Chordata,Actinopteri,Scombriformes,Stromateidae,Peprilus,Peprilus triacanthus,542132643,nucleotide,183653,,species
183653,Eukaryota,Chordata,Actinopteri,Scombriformes,Stromateidae,Peprilus,Peprilus triacanthus,546144359,nucleotide,183653,,species
183653,Eukaryota,Chordata,Actinopteri,Scombriformes,Stromateidae,Peprilus,Peprilus triacanthus,2580315199,nucleotide,183653,,species
403101,Eukaryota,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Carissa,Carissa macrocarpa,1050767429,nucleotide,403101,,species
403101,Eukaryota,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Carissa,Carissa macrocarpa,1133407744,nucleotide,403101,,species
40888,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus cerefolium,2288456058,nucleotide,40888,,species
40888,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus cerefolium,289645554,nucleotide,40888,,species
40888,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus cerefolium,323149061,nucleotide,40888,,species
110284,Eukaryota,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis dulcis,1832107818,nucleotide,110284,,species
110284,Eukaryota,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis dulcis,1834978466,nucleotide,110284,,species
59166,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,Valerianella locusta,2282527300,nucleotide,59166,,species
59166,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,Valerianella locusta,2289436334,nucleotide,59166,,species
29154,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Micropogonias,Micropogonias undulatus,2569352171,nucleotide,29154,,species
29154,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Micropogonias,Micropogonias undulatus,2587925962,nucleotide,29154,,species
34814,Eukaryota,Chordata,Actinopteri,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,574450555,nucleotide,34814,,species
34814,Eukaryota,Chordata,Actinopteri,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,1621543321,nucleotide,34814,,species
34814,Eukaryota,Chordata,Actinopteri,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,542132926,nucleotide,34814,,species
34814,Eukaryota,Chordata,Actinopteri,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,563323204,nucleotide,34814,,species
34814,Eukaryota,Chordata,Actinopteri,Carangiformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,2580315073,nucleotide,34814,,species
225389,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Aplodinotus,Aplodinotus grunniens,1314927567,nucleotide,225389,,species
225389,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Aplodinotus,Aplodinotus grunniens,1915409340,nucleotide,225389,,species
13679,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus cavalla,105873625,nucleotide,13679,,species
13679,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus cavalla,108767254,nucleotide,13679,,species
3589,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Basellaceae,Basella,Basella alba,1573382003,nucleotide,3589,,species
3589,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Basellaceae,Basella,Basella alba,1600729786,nucleotide,3589,,species
3589,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Basellaceae,Basella,Basella alba,2563110472,nucleotide,3589,,species
3589,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Basellaceae,Basella,Basella alba,340842544,nucleotide,3589,,species
58228,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia mangostana,2227918237,nucleotide,58228,,species
58228,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia mangostana,1127775686,nucleotide,58228,,species
58228,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia mangostana,1284804821,nucleotide,58228,,species
58228,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia mangostana,2227918153,nucleotide,58228,,species
58228,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia mangostana,2227918069,nucleotide,58228,,species
45318,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,2072936294,nucleotide,45318,,species
45318,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,1573386456,nucleotide,45318,,species
45318,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,1336506078,nucleotide,45318,,species
45318,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,Tetragonia tetragonoides,1347728856,nucleotide,45318,,species
338184,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Nopalea,Nopalea cochenillifera,2689244941,nucleotide,338184,,species
338184,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Nopalea,Nopalea cochenillifera,2689244853,nucleotide,338184,,species
8199,Eukaryota,Chordata,Actinopteri,Perciformes,Zoarcidae,Zoarces,Zoarces americanus,2664554970,nucleotide,8199,,species
8199,Eukaryota,Chordata,Actinopteri,Perciformes,Zoarcidae,Zoarces,Zoarces americanus,2692953615,nucleotide,8199,,species
1041245,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia macrorhiza,2582770921,nucleotide,1041245,,species
1041245,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia macrorhiza,2627890228,nucleotide,1041245,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,1575642471,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2314665853,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322548028,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322548113,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322548198,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322548283,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322548708,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2328365059,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,2322547943,nucleotide,3527,,species
3527,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana,340842619,nucleotide,3527,,species
458363,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum,Pediomelum esculentum,1804583187,nucleotide,458363,,species
458363,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum,Pediomelum esculentum,1804582709,nucleotide,458363,,species
458363,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum,Pediomelum esculentum,1804584093,nucleotide,458363,,species
458363,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum,Pediomelum esculentum,1804584043,nucleotide,458363,,species
458363,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pediomelum,Pediomelum esculentum,1805600159,nucleotide,458363,,species
3741,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara zapota,1915408308,nucleotide,3741,,species
3741,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara zapota,1800328907,nucleotide,3741,,species
3741,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara zapota,1941118911,nucleotide,3741,,species
99344,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus maculatus,2580277922,nucleotide,99344,,species
28381,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,1958844128,nucleotide,28381,,species
28381,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,2088247903,nucleotide,28381,,species
28381,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,2569351443,nucleotide,28381,,species
35579,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Stenotomus,Stenotomus chrysops,2580315227,nucleotide,35579,,species
39304,Eukaryota,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,Erignathus barbatus,115344969,nucleotide,39304,,species
39304,Eukaryota,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,Erignathus barbatus,115494775,nucleotide,39304,,species
59296,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Stenodus,Stenodus leucichthys,378554547,nucleotide,59296,,species
59296,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Stenodus,Stenodus leucichthys,470235674,nucleotide,59296,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,1606659783,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,336327133,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,40645290,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,40804664,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,281428616,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,726965608,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,2165127933,nucleotide,8226,,species
8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,2165127975,nucleotide,8226,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,2424419799,nucleotide,304130,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,2431531660,nucleotide,304130,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,1952058212,nucleotide,304130,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,2076239545,nucleotide,304130,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,593019223,nucleotide,304130,,species
374021,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Physalis philadelphica,593019221,nucleotide,304130,,species
3891,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Psophocarpus,Psophocarpus tetragonolobus,2674575769,nucleotide,3891,,species
3891,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Psophocarpus,Psophocarpus tetragonolobus,2692960072,nucleotide,3891,,species
3891,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Psophocarpus,Psophocarpus tetragonolobus,1979392688,nucleotide,3891,,species
3891,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Psophocarpus,Psophocarpus tetragonolobus,2091525263,nucleotide,3891,,species
